id,title,current_period_id,proposed_period_id,status,note
rodolfo-ii-vertumno,Rodolfo II come Vertumno,manierismo,manierismo,invariato,"Arcimboldo, opera inviata a Rodolfo II ma dipinta a Milano dopo il rientro dell'artista (1590; 'Skokloster' è la sede museale attuale in Svezia): nessuna scuola milanese/praghese di corte per Arcimboldo è presente in albero; opera isolata nel lotto, si mantiene la corrente generica."
rotonda-anastasis-gerusalemme,Rotonda dell'Anastasis (Basilica del Santo Sepolcro),arte-paleocristiana,arte-paleocristiana,invariato,Edificio paleocristiano di Gerusalemme gia' correttamente collocato; nessuna scuola piu' specifica disponibile nell'albero.
sacco-di-roma-van-heemskerck,Il Sacco di Roma,manierismo,manierismo,invariato,"Maarten van Heemskerck, pittore fiammingo manierista attivo dopo un soggiorno romano; 'manierismo' include esplicitamente i Paesi Bassi tra le regioni e non esiste una scuola piu' specifica nell'albero per il manierismo nordico."
sacrificio-isacco-brunelleschi-concorso,Sacrificio di Isacco (formella del concorso per la seconda porta del battistero),umanesimo-fiorentino,umanesimo-fiorentino,invariato,Formella del concorso del 1401 per la porta del battistero di Firenze: già correttamente collocata.
sacrificio-isacco-ghiberti-concorso,Sacrificio di Isacco (formella del concorso per la seconda porta del battistero),umanesimo-fiorentino,umanesimo-fiorentino,invariato,Formella del concorso del 1401 per la porta del battistero di Firenze: già correttamente collocata.
sainte-chapelle-parigi,Sainte-Chapelle,gotico-francese,gotico-francese,invariato,Già alla corrente più specifica disponibile (gotico-francese); nessuna scuola dedicata a Parigi nell'albero.
sala-capitolare-salisbury,Interno della Sala capitolare (particolare della volta e del pilastro centrale),early-english-gothic,early-english-gothic,invariato,Corrisponde esattamente alla scuola early-english-gothic (Cattedrale di Salisbury).
sala-delle-asse,Sala delle Asse,sforzesco,sforzesco,invariato,Decorazione per il Castello Sforzesco di Milano: collocazione già corretta.
sala-di-costantino,Sala di Costantino (ciclo),rinascimento-maturo,rinascimento-maturo,invariato,"Giulio Romano e Penni, Sala di Costantino in Vaticano: come la voce apparizione-croce-costantino, fase romana isolata, resta a livello di corrente."
sala-fasti-farnesiani,Sala dei fasti farnesiani,controriforma,controriforma,invariato,"Taddeo Zuccari, Palazzo Farnese di Caprarola (1563-1565): nessuna scuola specifica per Caprarola/Farnese è presente in albero; opera isolata nel lotto rispetto ad altre commissioni Zuccari (Urbino), si mantiene la corrente generica."
salterio-chludov,Salterio Chludov,arte-bizantina,arte-bizantina,invariato,Manoscritto bizantino miniato; l'epoca arte-bizantina non ha suddivisioni piu' specifiche nell'albero.
san-filippo-scaccia-dragone,San Filippo scaccia il dragone dal tempio di Hierapolis,rinascimento-fiorentino,rinascimento-fiorentino,invariato,"Cappella Strozzi, Santa Maria Novella, Firenze: collocazione già corretta."
san-giorgio-e-la-principessa-ante-chiusure,San Giorgio e la principessa / Annunciazione,scuola-ferrarese,scuola-ferrarese,invariato,"Cosmè Tura, Ferrara (1469 circa): collocazione già corretta."
san-giorgio-orsanmichele-donatello,San Giorgio libera la principessa (basamento della statua di San Giorgio),umanesimo-fiorentino,umanesimo-fiorentino,invariato,"Donatello a Orsanmichele, Firenze (1417-1418): già correttamente collocato."
san-giovanni-battista-orsanmichele-ghiberti,San Giovanni Battista,umanesimo-fiorentino,umanesimo-fiorentino,invariato,"Ghiberti a Orsanmichele, Firenze (1414): già correttamente collocato."
san-giovanni-evangelista-donatello,San Giovanni Evangelista,umanesimo-fiorentino,umanesimo-fiorentino,invariato,Donatello a Firenze (1408-1415): già correttamente collocato.
san-giovanni-evangelisti-cattedra-massimiano,San Giovanni ed evangelisti (parte frontale della Cattedra di Massimiano),eta-giustinianea,eta-giustinianea,invariato,"Parte della Cattedra di Massimiano, eta giustinianea: gia correttamente collocata."
san-giovanni-resuscita-drusiana,San Giovanni resuscita Drusiana,rinascimento-fiorentino,rinascimento-fiorentino,invariato,"Cappella Strozzi, Santa Maria Novella, Firenze: collocazione già corretta."
san-girolamo-leonardo,San Girolamo,rinascimento-fiorentino,rinascimento-fiorentino,invariato,"Leonardo, opera fiorentina incompiuta; 'Citta' del Vaticano' e' la sede museale attuale. Gia' correttamente collocata."
san-lorenzo-mosaico-galla-placidia,"San Lorenzo (mosaico, parete di fondo)",arte-paleocristiana,arte-paleocristiana,invariato,"Mosaico del Mausoleo di Galla Placidia, Ravenna: gia correttamente in Arte paleocristiana."
san-luca-nanni-di-banco,San Luca,umanesimo-fiorentino,umanesimo-fiorentino,invariato,Nanni di Banco a Firenze (1408-1413): già correttamente collocato.
san-ludovico-tolosa-simone,San Ludovico di Tolosa incorona il fratello Roberto d'Angiò re di Napoli,gotico-senese,gotico-senese,invariato,Simone Martini a Napoli (1317): gia nella scuola senese trecentesca.
san-matteo-michelangelo,San Matteo,rinascimento-maturo,rinascimento-maturo,invariato,Statua fiorentina di Michelangelo (1504-1506): nessuna scuola più specifica disponibile.
san-matteo-orsanmichele-ghiberti,San Matteo,umanesimo-fiorentino,umanesimo-fiorentino,invariato,"Ghiberti a Orsanmichele, Firenze (1419-1423): già correttamente collocato."
santa-maria-del-mar-barcellona,Chiesa di Santa Maria del Mar,gotico-spagnolo,gotico-spagnolo,invariato,"Berenguer de Montagu a Barcellona (1329-1383): gia al livello piu specifico esistente, non essendovi una scuola catalana dedicata nell'albero."
santanna-madonna-bambino-agnello,"Sant'Anna, la Madonna con il Bambino e l'agnello",rinascimento-maturo,rinascimento-maturo,invariato,"Leonardo, opera eseguita e ritoccata in contesti diversi (Milano, Roma, Francia) tra il 1510 e il 1519; 'Parigi' e' la sede museale attuale. Nessuna singola scuola locale e' pienamente adeguata, si mantiene la corrente generica (stessa logica applicata alla Gioconda in altro lotto)."
santo-stefano-orsanmichele-ghiberti,Santo Stefano,umanesimo-fiorentino,umanesimo-fiorentino,invariato,Statua di Ghiberti per Orsanmichele a Firenze: gia nella scuola piu specifica corretta.
sarcofago-fedra-ippolito-pisa,Sarcofago decorato con Storie di Fedra e Ippolito (particolare),gotico-italiano,gotico-italiano,invariato,"Sarcofago romano antico (inizio III sec.), conservato in Camposanto ed elemento noto di ispirazione per Nicola Pisano; nessun periodo per l'arte antica esiste nell'albero, resta in Gotico italiano."
sarcofago-giunio-basso,Sarcofago di Giunio Basso,arte-paleocristiana,arte-paleocristiana,invariato,Sarcofago paleocristiano romano gia' correttamente collocato; nessuna scuola piu' specifica disponibile.
schiera-angeli-guariento,Schiera di angeli,scuola-giottesca-veneta,scuola-giottesca-veneta,invariato,Guariento di Arpo a Padova (1354): già correttamente collocato nella scuola giottesca veneta.
sette-libri-architettura-serlio,Sette libri dell'architettura (pagina con il disegno della serliana),manierismo,manierismo,invariato,"Sebastiano Serlio, trattato senza una citta' di redazione certa: resta al livello di corrente."
sforzinda-citta-ideale,"Sforzinda (città ideale, progetto)",sforzesco,sforzesco,invariato,"Progetto di citta' ideale di Filarete legato alla corte sforzesca (il nome stesso deriva da Sforza), gia' correttamente collocato."
situla-gotofredo,Situla di Gotofredo,arte-ottoniana,arte-ottoniana,invariato,Situla milanese di eta ottoniana gia correttamente collocata; nessuna scuola specifica per l'oreficeria milanese di questo periodo esiste in albero.
soffitto-muqarnas-cappella-palatina,Soffitto a muqarnas della navata centrale della Cappella Palatina,romanico-normanno-siciliano,romanico-normanno-siciliano,invariato,Già correttamente collocata nella scuola romanico-normanno-siciliano.
spinario,Ragazzo che si toglie una spina dal piede (Spinario),umanesimo-fiorentino,umanesimo-fiorentino,invariato,"Scultura antica romana (III-I sec. a.C.); nell'albero non esiste alcun periodo per l'arte antica, e la collocazione attuale riflette il ruolo di modello antico discusso nel capitolo dell'Umanesimo fiorentino: nessuna alternativa piu pertinente disponibile."
sposalizio-della-vergine-perugino,Sposalizio della Vergine (Perugino),rinascimento-maturo,rinascimento-maturo,invariato,Pala per la Cattedrale di Perugia (1501-1504): nessuna scuola specifica per Perugia/Umbria in questo periodo è presente in albero.
sposalizio-della-vergine-raffaello,Sposalizio della Vergine (Raffaello),rinascimento-maturo,rinascimento-maturo,invariato,"Pala dipinta da Raffaello per Città di Castello (Umbria), oggi a Brera: nessuna scuola specifica per Città di Castello/Umbria di questo periodo è presente in albero."
statua-equestre-carlo-magno,Statuetta equestre di Carlo Magno,eta-carolingia,eta-carolingia,invariato,"Statuetta legata alla corte di Carlo Magno; oggetto isolato nel lotto, nessuna scuola di bottega specifica identificabile, resta a livello di corrente."
storie-di-giuseppe-porta-del-paradiso,Storie di Giuseppe (pannello della Porta del Paradiso),umanesimo-fiorentino,umanesimo-fiorentino,invariato,"Pannello della Porta del Paradiso di Ghiberti, Firenze: gia nella scuola piu specifica corretta."
storie-vita-gesu-sant-apollinare-nuovo,"Storie della vita di Gesù (registro superiore, lato sinistro)",regno-ostrogoto,regno-ostrogoto,invariato,"Registro superiore di Sant'Apollinare Nuovo, Ravenna, eta di Teodorico: gia correttamente nella corrente Regno ostrogoto."
studio-battaglia-anghiari-venezia,Studio per la battaglia di Anghiari,rinascimento-maturo,rinascimento-maturo,invariato,"Studio preparatorio di Leonardo per la Battaglia di Anghiari, commissione della Repubblica fiorentina (1504-1506; 'Venezia' e' solo la sede museale attuale, Gallerie dell'Accademia). Per coerenza con 'battaglia-di-anghiari' gia' classificata in altro lotto, resta alla corrente generica poiche' 'rinascimento-fiorentino' copre solo fino al 1500."
studio-capigliatura-leda,Studio per la capigliatura di 'Leda',rinascimento-maturo,rinascimento-maturo,invariato,"Disegno di Leonardo (1510-1518 circa), periodo di soggiorni multipli (Milano, Roma, Francia); 'Windsor' e' la sede museale attuale. Si mantiene la corrente generica."
studio-david-disegno,Studio per la figura di David,rinascimento-maturo,rinascimento-maturo,invariato,Disegno preparatorio di Michelangelo per il David fiorentino: nessuna scuola più specifica disponibile.
studio-statua-equestre-sforza,Studio per la statua equestre di Francesco Sforza,sforzesco,sforzesco,invariato,"Studio per il monumento equestre a Francesco Sforza, commissione della corte sforzesca: collocazione già corretta."
studio-testa-guerriero-anghiari,Studio per testa di guerriero per la battaglia di Anghiari,rinascimento-maturo,rinascimento-maturo,invariato,Studio preparatorio di Leonardo per la Battaglia di Anghiari (1504-1505; 'Budapest' e' la sede museale attuale). Stessa logica dello studio gemello: resta alla corrente generica.
tavoletta-prospettica-battistero-brunelleschi,Prima tavoletta prospettica (veduta del battistero di Firenze),umanesimo-fiorentino,umanesimo-fiorentino,invariato,Brunelleschi a Firenze (1415 circa): già correttamente collocato.
tempietto-san-pietro-in-montorio,Tempietto di San Pietro in Montorio,rinascimento-maturo,rinascimento-maturo,invariato,"Opera romana di Bramante (1502-1508), fase post-sforzesca; nessuna scuola specifica per la Roma di questi anni è presente in albero."
testa-di-onorio,Testa di Onorio,tarda-antichita,tarda-antichita,invariato,"Ritratto imperiale (400 circa), arte ufficiale non cristiana: resta in Tarda Antichita, nessuna corrente piu specifica pertinente."
tondo-doni,Sacra Famiglia con san Giovannino e ignudi (detto Tondo Doni),rinascimento-maturo,rinascimento-maturo,invariato,"Michelangelo, opera fiorentina (1505-1506) precedente al trasferimento a Roma: resta alla corrente generica poiche' 'rinascimento-fiorentino' copre solo fino al 1500."
tondo-pitti,Tondo Pitti (Madonna con il Bambino e san Giovannino),rinascimento-maturo,rinascimento-maturo,invariato,"Opera fiorentina di Michelangelo, oltre il limite cronologico della scuola 'rinascimento-fiorentino' (fino al 1500): si mantiene la corrente generica."
tondo-taddei,Madonna con il Bambino e san Giovannino (detto Tondo Taddei),rinascimento-maturo,rinascimento-maturo,invariato,Opera fiorentina di Michelangelo (1504 circa): stesso ragionamento del Tondo Pitti.
tondo-vitreo-croce-desiderio,Tondo vitreo con ritratti,tarda-antichita,tarda-antichita,invariato,"Vetro romano di eta pagana (III sec.), non specificamente cristiano: Arte paleocristiana non e piu pertinente di Tarda Antichita, che resta il livello adeguato."
torhalle-lorsch,Torhalle dell'abbazia di Lorsch,eta-carolingia,eta-carolingia,invariato,"Torhalle dell'abbazia di Lorsch, Germania (760-790): gia correttamente in Eta carolingia."
trasfigurazione-di-cristo-sant-apollinare-classe,Trasfigurazione di Cristo tra Elia e Mosè alla presenza di Sant'Apollinare e degli apostoli sotto forma di pecore,eta-giustinianea,eta-giustinianea,invariato,"Mosaico absidale di Sant'Apollinare in Classe, 549, eta giustinianea: gia correttamente collocato."
trasporto-di-cristo-morto-pala-baglioni,Trasporto di Cristo morto (detta Pala Baglioni o Deposizione Borghese),rinascimento-maturo,rinascimento-maturo,invariato,"Raffaello, Pala Baglioni (1507), commissionata da Atalanta Baglioni per San Francesco al Prato a Perugia ed eseguita durante il periodo fiorentino dell'artista; 'Roma' indica solo la sede museale attuale (Galleria Borghese, dal 1608). Resta alla corrente generica."
tre-crocifissi-foppa,Tre Crocifissi,umanesimo-lombardo,umanesimo-lombardo,invariato,"Vincenzo Foppa a Bergamo, citta' di dominio veneziano non legata alla corte sforzesca milanese: resta nella scuola lombarda regionale."
tre-grazie-raffaello,Tre Grazie,rinascimento-maturo,rinascimento-maturo,invariato,"Piccolo pannello di Raffaello (1504 circa), opera del periodo pre-romano (Urbino/Firenze) di attribuzione e luogo di esecuzione dibattuti in letteratura; 'Chantilly' e' la sede museale attuale. Nessuna scuola specifica disponibile."
trionfo-della-morte-palazzo-sclafani,Trionfo della Morte,tardogotico,tardogotico,invariato,"Affresco anonimo di Palermo: opera isolata nel lotto, nessuna scuola esistente copre il tardogotico siciliano in questa data."
trionfo-di-marzo-apile-e-maggio,Mese di Marzo (Salone dei Mesi di Palazzo Schifanoia),scuola-ferrarese,scuola-ferrarese,invariato,"Salone dei Mesi, Palazzo Schifanoia, Ferrara (circa 1460-1470): collocazione già corretta."
trittico-annunciazione-aix,Trittico dell'Annunciazione di Aix,quattrocento-fiammingo,quattrocento-fiammingo,invariato,"Barthelemy d'Eyck, pittore di probabile formazione fiamminga attivo alla corte angioina di Provenza: nessuna scuola francese dedicata esiste, la scuola fiamminga resta il riferimento piu vicino per formazione stilistica."
trittico-carro-fieno,Trittico del Carro di fieno,rinasc-nordico,rinasc-nordico,invariato,"Bosch, pittore di 's-Hertogenbosch (1512-1515; 'Madrid' è la sede museale attuale): nessuna scuola specifica per Bosch/Brabante di questo periodo è presente in albero (la scuola 'quattrocento-fiammingo' si ferma al 1500)."
